Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,SKU10380,99.1713286386242,62,394,1061.618523013288,Male,11,12,19,3,Carrier A,8.819133591998755,Supplier 1,Kolkata,20,720,30,3.915148905368234,Fail,2.4658673347628977,Rail,Route B,648.7622557177128
haircare,SKU10381,46.02881785053602,81,174,3138.690184107049,Female,16,25,39,1,Carrier A,6.503754065716191,Supplier 3,Kolkata,19,306,12,84.67050580869275,Fail,1.812165800946322,Road,Route B,430.7248324960384
skincare,SKU10382,70.27725325293413,62,210,6487.21914299074,Non-binary,64,9,24,5,Carrier A,2.1647075187947706,Supplier 5,Chennai,9,206,29,39.06297969533159,Pending,3.470118056762563,Road,Route A,337.7531227375795
skincare,SKU10383,46.291710790456136,98,822,5272.606208122783,Unknown,67,10,15,7,Carrier C,5.726097792491881,Supplier 1,Chennai,27,540,5,35.286728947310124,Fail,2.652703007472744,Sea,Route A,792.0927707182543
skincare,SKU10384,81.002259040719,27,633,8415.350138856264,Unknown,76,20,27,7,Carrier B,5.799748732540767,Supplier 5,Delhi,20,813,14,77.32197700139142,Pass,0.0186075676310149,Rail,Route A,859.8461634285168
haircare,SKU10385,41.62428409214232,55,590,7398.716637890406,Non-binary,35,21,56,9,Carrier C,4.316182128140492,Supplier 2,Kolkata,20,662,8,9.213752281674054,Fail,1.5943948974947015,Air,Route A,476.1168703019969
cosmetics,SKU10386,94.7670733293235,63,827,6569.385182279174,Unknown,30,21,69,8,Carrier B,5.1733618801647285,Supplier 1,Kolkata,30,985,19,99.46610860359912,Pass,2.528780188651221,Rail,Route A,545.1062619080097
skincare,SKU10387,1.6999760138659377,1,734,9866.465457979695,Male,84,21,70,5,Carrier B,1.7071082422047619,Supplier 1,Chennai,30,961,22,58.15823810060577,Pending,0.9372844533640854,Road,Route B,859.1984834090315
cosmetics,SKU10388,99.1713286386242,41,697,3053.809139607397,Female,41,10,27,8,Carrier B,2.142642178164738,Supplier 1,Chennai,12,745,18,60.191659629750035,Pending,1.204112082981474,Road,Route A,132.04265784790067
haircare,SKU10389,50.42404042586164,63,440,1061.618523013288,Non-binary,100,30,65,6,Carrier A,9.92981624527726,Supplier 2,Kolkata,16,439,22,41.78106917118323,Pending,2.599921160143893,Sea,Route C,605.231060595247
skincare,SKU10390,65.95131105247464,57,624,1778.4284092087819,Female,100,11,38,3,Carrier B,6.46263914431835,Supplier 3,Chennai,19,751,7,74.45158031853992,Fail,3.281342570746636,Rail,Route A,405.04130762182245
cosmetics,SKU10391,32.37616591447657,92,239,8350.264848097382,Female,34,30,45,8,Carrier A,6.035032154257321,Supplier 1,Bangalore,15,426,23,51.07965302210635,Pending,2.12845077400839,Road,Route C,997.4134501331946
cosmetics,SKU10392,91.8904199107624,86,749,5730.342244923319,Unknown,9,15,67,1,Carrier C,6.354409150886027,Supplier 1,Chennai,19,151,26,41.28570805910618,Fail,3.7293850540485822,Sea,Route B,997.4134501331946
cosmetics,SKU10393,65.96651439719469,69,918,8062.842769447765,Unknown,26,30,41,4,Carrier C,8.720299586139793,Supplier 3,Bangalore,28,453,6,60.95715220236147,Fail,2.1289187667209495,Road,Route B,744.9364475791646
cosmetics,SKU10394,15.891664985400269,59,499,9220.47096913184,Unknown,50,21,84,8,Carrier B,6.867770843601736,Supplier 5,Mumbai,30,172,11,72.40815770500718,Fail,3.54868205196562,Road,Route A,224.51318586047927
haircare,SKU10395,12.349245457934828,58,348,9866.465457979695,Unknown,94,1,63,3,Carrier B,7.282517848084433,Supplier 1,Delhi,25,392,5,23.504606441265597,Pending,2.7545411157348214,Rail,Route A,438.4648793093708
skincare,SKU10396,78.89721378608427,45,774,1882.4216475078906,Non-binary,61,22,70,5,Carrier B,4.441586170005316,Supplier 2,Mumbai,8,723,7,5.433018187626416,Fail,0.5742932142306307,Air,Route C,213.96389590260532
cosmetics,SKU10397,5.139737332893063,34,340,6014.186893922769,Non-binary,0,18,1,8,Carrier A,2.4241671388610784,Supplier 2,Mumbai,18,655,10,86.85725694689243,Pending,1.471200257747932,Rail,Route B,224.44385182017555
cosmetics,SKU10398,60.41266065642153,46,247,7668.001565887024,Female,77,16,64,10,Carrier C,3.785213836832531,Supplier 3,Chennai,26,977,23,34.30986708856439,Pending,3.025353723467309,Road,Route B,534.603374105451
skincare,SKU10399,53.6040116972615,1,996,3552.282988990407,Female,59,14,96,8,Carrier B,7.285278311025101,Supplier 1,Chennai,16,180,10,57.63032338374945,Fail,2.8811918649147743,Rail,Route B,456.5266629967097
haircare,SKU10400,23.11207622587385,34,896,6724.611340708035,Male,18,16,4,10,Carrier B,9.92981624527726,Supplier 2,Chennai,8,696,18,63.51465117264624,Pending,0.4813680524159776,Road,Route A,580.5556270958621
skincare,SKU10401,2.1346363650846243,1,285,4119.875142600913,Female,27,5,64,7,Carrier C,4.080756539150598,Supplier 1,Chennai,8,671,9,2.6758383500922776,Fail,3.758254989428713,Road,Route A,534.397637023644
skincare,SKU10402,75.92024463204568,99,996,2807.829136681354,Non-binary,82,14,42,3,Carrier B,5.917275059945245,Supplier 1,Bangalore,1,549,23,89.23653425103974,Fail,4.939255288620948,Road,Route A,812.9142921403103
skincare,SKU10403,81.74106296048174,34,416,7018.063854108676,Male,25,20,55,6,Carrier A,7.320192613368706,Supplier 5,Delhi,25,513,22,45.32872060306257,Pending,3.7533500245070606,Road,Route B,436.86922575875417
haircare,SKU10404,64.19489793299844,40,540,4939.936327045831,Unknown,37,17,62,1,Carrier C,2.392831520502011,Supplier 2,Delhi,26,832,7,21.39202922099776,Pending,2.6812300396458246,Road,Route A,561.8146113502959
skincare,SKU10405,6.891226265292644,88,613,2215.138521981247,Male,80,20,70,1,Carrier B,5.27114094051368,Supplier 3,Mumbai,9,441,23,85.24380978515313,Fail,1.489760485057549,Air,Route B,118.49628486533277
haircare,SKU10406,75.54213163662166,67,996,3726.9169513810866,Male,72,11,96,1,Carrier A,6.709257054151374,Supplier 1,Mumbai,30,505,24,50.53206250713549,Pass,1.8198304516117028,Air,Route B,708.8839070762766
haircare,SKU10407,44.399209579484,73,593,8066.566750029537,Male,2,16,65,10,Carrier A,1.8427879383316808,Supplier 4,Kolkata,3,752,13,25.99049700148562,Fail,0.0186075676310149,Road,Route A,539.3030238842093
haircare,SKU10408,4.1592978586409615,7,642,6805.574378203536,Unknown,64,17,38,4,Carrier B,3.741760492732259,Supplier 1,Bangalore,23,950,22,7.887113222040902,Fail,2.2243229334870467,Air,Route A,528.5897267146469
skincare,SKU10409,17.963290625635565,70,410,6414.0355204950965,Non-binary,100,22,37,1,Carrier B,4.382642428186679,Supplier 1,Chennai,11,985,22,27.052519982988944,Fail,0.0186075676310149,Air,Route B,369.138591161773
haircare,SKU10410,94.39801916437935,4,244,1359.703840995261,Unknown,1,9,68,9,Carrier C,7.189570489036309,Supplier 1,Kolkata,13,465,13,1.0850685695870688,Pending,3.578434905883678,Rail,Route B,724.2632053482989
cosmetics,SKU10411,33.848936608498185,87,8,7417.193473123209,Female,43,17,45,4,Carrier C,5.313653174806634,Supplier 5,Delhi,24,985,23,57.3443454135693,Pending,2.515655993639017,Road,Route A,845.22875388005
cosmetics,SKU10412,51.84561069343423,12,395,8095.078023341782,Non-binary,58,1,39,1,Carrier C,4.061680255626416,Supplier 2,Bangalore,29,560,17,1.0850685695870688,Pass,0.32774143804779743,Rail,Route A,417.11799581184766
skincare,SKU10413,89.80600365736476,51,398,5948.817020607371,Unknown,5,10,96,5,Carrier C,6.491475378323882,Supplier 5,Kolkata,21,475,15,24.500387793336955,Fail,1.3750285816979442,Sea,Route A,997.4134501331946
cosmetics,SKU10414,49.01093476498659,37,644,5479.174979717576,Female,80,30,23,6,Carrier A,4.929155898316678,Supplier 5,Bangalore,10,574,30,6.777745527246417,Pass,2.9479260218884225,Air,Route B,951.1634919770477
cosmetics,SKU10415,46.119491007256116,73,996,4830.096769794097,Female,45,21,12,1,Carrier C,2.3693992319965735,Supplier 1,Bangalore,22,386,22,69.29983317963207,Pass,3.928274233569161,Air,Route B,813.3666008758065
skincare,SKU10416,70.18467869831956,100,324,6453.234564537375,Non-binary,36,10,24,7,Carrier A,5.357721635696059,Supplier 5,Delhi,19,590,13,29.413519919671174,Pass,0.4943419515746237,Rail,Route B,395.120409306615
skincare,SKU10417,45.67175782808743,49,90,5386.567321428969,Unknown,61,20,80,7,Carrier C,6.702806476341069,Supplier 2,Delhi,30,985,21,1.0850685695870688,Pending,4.049268781258463,Sea,Route A,695.3919084213728
skincare,SKU10418,99.1713286386242,56,586,8366.889529510594,Female,87,3,13,5,Carrier A,2.7726840192731386,Supplier 3,Kolkata,29,656,27,77.69217246598103,Pending,3.369223378660208,Rail,Route B,229.53439712455162
cosmetics,SKU10419,45.29543666920751,62,167,2086.026163271683,Unknown,98,28,43,1,Carrier B,3.297874532725158,Supplier 2,Kolkata,13,370,13,32.551748890983156,Pass,0.4819341278578695,Sea,Route A,892.6304562998712
skincare,SKU10420,10.93540406542386,61,548,1983.4763638038553,Male,16,11,54,8,Carrier A,1.0134865660958965,Supplier 1,Delhi,25,484,8,1.6037586574936924,Pending,0.12411271749256336,Sea,Route B,817.4039047259898
skincare,SKU10421,24.723229213799602,100,839,8719.369975849377,Female,4,26,69,4,Carrier B,1.0833680016118894,Supplier 3,Chennai,14,371,5,28.857175523140253,Pending,0.5069799197524818,Rail,Route A,997.4134501331946
skincare,SKU10422,28.069065459356235,7,518,5894.188045934291,Non-binary,10,5,53,4,Carrier A,1.0134865660958965,Supplier 4,Mumbai,20,635,16,71.10169707249149,Fail,4.397532155411854,Rail,Route B,686.5616185240781
skincare,SKU10423,99.1713286386242,1,788,8258.498211026155,Male,100,29,58,5,Carrier C,2.154070356106909,Supplier 5,Bangalore,4,357,10,29.677476192200114,Pending,2.3081938545062304,Road,Route B,653.8869407690779
haircare,SKU10424,24.233130034661094,65,774,8280.196421863375,Male,58,26,96,7,Carrier B,9.412616585065985,Supplier 2,Mumbai,20,298,17,60.73808017387017,Pass,3.3180390513873936,Rail,Route C,893.8799554332418
skincare,SKU10425,51.92613408126041,43,128,9304.499438301613,Female,39,22,43,3,Carrier C,5.812368011745285,Supplier 4,Chennai,25,528,25,42.32557020046896,Fail,4.799234709075744,Road,Route C,772.6301015686121
cosmetics,SKU10426,84.86514398199444,61,996,8392.15494968311,Female,19,10,26,5,Carrier B,7.798055729403901,Supplier 1,Delhi,26,555,9,19.82143602503799,Pass,4.939255288620948,Air,Route C,635.2887885289981
haircare,SKU10427,10.851547396052048,55,48,5720.644587629846,Female,53,20,57,7,Carrier B,4.902585206891891,Supplier 4,Mumbai,12,918,11,8.313434420872312,Fail,4.723176127094964,Sea,Route B,238.22454960874262
skincare,SKU10428,64.57352921686177,100,445,8547.858764163753,Female,75,29,93,5,Carrier C,4.835253944925386,Supplier 2,Delhi,8,640,12,63.92837260391332,Pass,0.5587700376549092,Air,Route A,581.9976436070299
haircare,SKU10429,75.77275015169515,53,996,6245.272384349547,Non-binary,18,19,29,3,Carrier C,5.165046265485472,Supplier 4,Chennai,1,608,3,55.64765917891155,Fail,3.158289191576879,Sea,Route B,352.6583759548709
skincare,SKU10430,6.250847555203791,57,168,9089.735283374299,Non-binary,73,14,36,8,Carrier B,5.091766033668051,Supplier 2,Mumbai,25,335,16,64.95271630210425,Pass,2.249062332049564,Rail,Route A,383.0186277801005
skincare,SKU10431,90.10382952920247,61,570,4573.314505086267,Female,40,3,32,8,Carrier C,6.4232031603061,Supplier 2,Kolkata,17,395,1,1.0850685695870688,Fail,2.2575814005633257,Road,Route A,809.7918713436522
haircare,SKU10432,67.04702267477734,13,834,6458.605097635575,Unknown,71,9,10,8,Carrier B,5.634069399752183,Supplier 3,Bangalore,3,904,6,50.09587768054733,Fail,3.2159791566869584,Sea,Route B,499.17550076020024
haircare,SKU10433,39.52929138486731,63,625,3149.686849635497,Female,93,1,21,6,Carrier A,7.556837560404974,Supplier 3,Mumbai,13,879,15,68.29090605923625,Fail,1.638837761057552,Rail,Route A,536.986792330723
skincare,SKU10434,24.521825846336025,57,993,7633.931431159186,Non-binary,45,22,6,5,Carrier B,9.92981624527726,Supplier 1,Kolkata,7,437,19,99.46610860359912,Fail,0.6232089235218974,Rail,Route C,300.9137224551187
cosmetics,SKU10435,30.595829637650983,74,469,9866.465457979695,Unknown,100,1,69,4,Carrier A,4.318520175949251,Supplier 1,Chennai,21,748,29,46.61636492800926,Pending,3.0659646119275306,Road,Route B,663.9257391759136
haircare,SKU10436,1.6999760138659377,100,318,9089.749119905879,Female,40,1,85,7,Carrier C,3.772797582338236,Supplier 4,Delhi,7,985,20,77.82722112232648,Pass,2.6445149640062713,Air,Route A,460.79510567933113
skincare,SKU10437,99.1713286386242,73,762,4254.493233601253,Unknown,50,16,64,7,Carrier B,8.182658468613694,Supplier 3,Bangalore,13,373,27,1.0850685695870688,Fail,1.6733167636246171,Sea,Route B,283.6043133391368
haircare,SKU10438,1.6999760138659377,55,41,2908.644258143668,Male,46,30,63,2,Carrier B,1.0134865660958965,Supplier 1,Bangalore,17,716,16,38.38032624308416,Fail,2.082470287743128,Road,Route A,598.9937595834059
cosmetics,SKU10439,75.89056810128194,24,406,7647.797146071431,Female,65,22,67,3,Carrier B,4.862867709749248,Supplier 4,Mumbai,30,715,11,77.61516152358024,Pending,3.282117971412089,Rail,Route B,639.9976639716518
haircare,SKU10440,22.839107750168434,65,884,1061.618523013288,Non-binary,66,30,45,3,Carrier A,1.0134865660958965,Supplier 3,Delhi,16,633,11,57.33949762858246,Fail,2.395868738032128,Sea,Route C,687.4919008949254
skincare,SKU10441,40.06522864180731,49,705,7768.8484413277565,Female,62,18,51,2,Carrier B,4.045733112322597,Supplier 5,Chennai,22,104,17,71.07405620000849,Fail,0.0186075676310149,Road,Route A,518.310767265204
cosmetics,SKU10442,93.63293257846784,82,741,5811.444931364125,Male,25,30,68,5,Carrier B,1.3220769782352848,Supplier 4,Delhi,4,857,1,35.526703081779594,Pass,3.7131924878774134,Air,Route A,945.0870225646195
skincare,SKU10443,67.03799022420678,21,822,7772.8536626046225,Female,100,19,78,10,Carrier C,4.272516770393365,Supplier 3,Chennai,25,379,13,20.859401283531895,Pending,1.1250112830921923,Rail,Route B,547.1554680558754
skincare,SKU10444,40.120225064958376,46,764,7333.296412685902,Unknown,48,9,45,4,Carrier A,3.550504295795226,Supplier 2,Mumbai,21,733,3,64.2385045728065,Fail,1.6735415517690668,Rail,Route C,870.6140241153448
haircare,SKU10445,49.68905547170715,29,198,5894.7210941477915,Unknown,52,6,59,10,Carrier C,7.141163557470269,Supplier 5,Delhi,28,495,27,15.28048166326747,Fail,0.06550310963117978,Air,Route C,709.5778012564641
cosmetics,SKU10446,52.07859516925762,11,461,3369.140944005464,Non-binary,13,6,39,3,Carrier A,9.92981624527726,Supplier 1,Delhi,11,740,11,57.449003495598575,Pass,2.8088066149871906,Road,Route B,103.91624796070496
cosmetics,SKU10447,14.89247114555426,93,487,9866.465457979695,Female,72,17,12,3,Carrier B,7.228359757807547,Supplier 4,Kolkata,25,568,16,37.74531904943399,Pass,1.6514573649647866,Sea,Route A,369.1673501826974
cosmetics,SKU10448,1.6999760138659377,51,459,4489.220532417506,Male,58,13,67,5,Carrier B,4.457055200129971,Supplier 5,Kolkata,17,863,16,4.309837241416481,Pending,2.616347869786728,Air,Route B,997.4134501331946
haircare,SKU10449,65.33713557106528,99,430,5908.338168077145,Unknown,56,20,30,5,Carrier C,1.223564662752194,Supplier 1,Mumbai,30,166,25,51.367590814056065,Fail,0.0186075676310149,Rail,Route A,177.9632249512057
skincare,SKU10450,23.105434110268504,1,337,1744.7968632825946,Female,37,20,50,10,Carrier A,4.1097226111032805,Supplier 1,Kolkata,7,509,23,30.478084338541485,Pass,0.7542065016809563,Air,Route A,237.30188259922755
haircare,SKU10451,12.757261058261044,22,542,9385.28925335458,Male,45,12,22,4,Carrier B,9.92981624527726,Supplier 5,Mumbai,1,801,10,78.4166323393502,Fail,2.791155234992776,Sea,Route B,504.96636201636437
haircare,SKU10452,34.349783320210825,24,733,9241.288067287724,Unknown,97,10,74,6,Carrier C,1.0136972755269582,Supplier 3,Chennai,1,457,14,1.0850685695870688,Pass,2.2003847894615025,Road,Route A,590.4621564350055
haircare,SKU10453,54.83456535312332,38,420,4791.451728353645,Unknown,40,16,41,1,Carrier A,4.958807559065491,Supplier 5,Chennai,23,985,21,23.017095155541814,Pending,4.253765869245923,Rail,Route A,321.63253429460633
skincare,SKU10454,23.937899893944234,75,434,7440.857817281012,Unknown,63,14,45,1,Carrier B,9.92981624527726,Supplier 1,Delhi,7,985,1,75.61579711469685,Fail,1.3329700132713986,Air,Route A,432.4923354103691
haircare,SKU10455,75.80656333748715,15,519,9866.465457979695,Male,36,17,44,3,Carrier B,7.15752756262042,Supplier 3,Mumbai,21,638,20,45.01037107032309,Pending,3.3967472690226295,Rail,Route C,375.6866416505315
cosmetics,SKU10456,53.14418064972876,94,293,1968.6623739683537,Male,0,25,51,10,Carrier B,5.8086113184165145,Supplier 2,Kolkata,30,169,12,99.46610860359912,Pending,4.459441166927666,Air,Route B,524.5213533580728
skincare,SKU10457,60.281811285861636,68,131,8696.031629048352,Unknown,51,16,59,5,Carrier A,1.0134865660958965,Supplier 2,Chennai,17,228,14,63.613771685961396,Pending,2.3985679750979707,Road,Route B,805.2136116076778
skincare,SKU10458,73.27743289541999,35,996,3589.884528299333,Female,0,14,45,7,Carrier B,6.9890924384658275,Supplier 4,Mumbai,19,483,14,45.01280830188938,Fail,3.198733418620646,Sea,Route A,551.553909789009
haircare,SKU10459,47.197830048897096,100,464,7012.563918060399,Non-binary,60,16,20,7,Carrier B,7.768312015251258,Supplier 4,Bangalore,10,130,27,91.5426194788734,Pending,3.613992340288899,Air,Route A,122.33359899585821
haircare,SKU10460,97.38430756761738,39,400,2754.965484019098,Male,54,11,78,3,Carrier A,8.870967834610656,Supplier 2,Bangalore,23,985,27,78.50404516906515,Pass,1.5214214681096365,Road,Route B,288.8853607300508
skincare,SKU10461,47.687703580768215,47,434,5538.961328697112,Unknown,27,14,96,6,Carrier A,8.111674809299487,Supplier 5,Bangalore,16,200,18,60.521837255244165,Pending,2.925897599145009,Sea,Route B,320.93477490338415
skincare,SKU10462,50.092791790377476,52,412,8066.142294059017,Female,15,1,6,7,Carrier C,4.539122961387598,Supplier 1,Kolkata,16,256,6,45.04016249015334,Fail,3.2483178316068826,Rail,Route A,907.1324008283092
haircare,SKU10463,52.65689087506411,45,313,4841.213657212755,Male,13,1,51,9,Carrier C,9.92981624527726,Supplier 2,Kolkata,14,162,9,65.89105456963063,Pending,2.945224801365227,Road,Route A,532.2612782980883
cosmetics,SKU10464,99.1713286386242,59,996,8887.327198596837,Non-binary,39,18,27,3,Carrier B,8.18700771656219,Supplier 3,Mumbai,26,684,27,74.78817342156748,Fail,2.8826526192764077,Rail,Route C,681.2923726776417
cosmetics,SKU10465,29.18844996876414,8,8,9461.479780623798,Female,49,21,4,7,Carrier C,4.189894181952281,Supplier 2,Delhi,28,722,14,26.103168775530133,Fail,3.7306886637813457,Sea,Route C,517.6125118340595
haircare,SKU10466,68.03148550069359,94,639,8011.130181962211,Male,12,1,30,7,Carrier B,7.07439444265967,Supplier 1,Bangalore,20,150,20,25.787153872392693,Pending,0.7888956573104722,Air,Route A,286.41216329737506
haircare,SKU10467,92.69390644221846,49,223,8109.508826674122,Male,99,18,12,1,Carrier A,4.789658102305026,Supplier 5,Chennai,6,747,6,73.71802047225052,Pass,1.8688265566336055,Road,Route B,791.5889504603693
haircare,SKU10468,30.8146806176413,24,584,5268.124061809824,Unknown,76,12,55,6,Carrier B,6.492902575552701,Supplier 4,Mumbai,29,951,2,55.33987878959839,Pending,1.2141331522384093,Sea,Route B,318.85711252882083
haircare,SKU10469,1.6999760138659377,100,751,7213.743962782333,Unknown,52,20,5,1,Carrier C,7.617607635998492,Supplier 5,Delhi,30,104,19,44.33585451987489,Pending,0.5720760926918005,Air,Route C,170.39269311055028
skincare,SKU10470,32.4151156366327,73,489,2594.302495865128,Female,0,5,55,7,Carrier C,2.0621114510903675,Supplier 1,Mumbai,30,368,12,18.99455164816881,Pending,4.02379567037148,Rail,Route A,450.9378922357862
haircare,SKU10471,35.59909075063554,44,10,9866.465457979695,Male,0,10,27,4,Carrier A,8.360198793028605,Supplier 4,Kolkata,20,405,18,33.03441690456709,Pass,0.9463734730762414,Road,Route C,103.91624796070496
